productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extNumber,extRarity,extCardType,extHP,extStage,extAttack1,extAttack2,extWeakness,extRetreatCost,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCardText,extResistance
83566,Arbok (3),Arbok 3,https://tcgplayer-cdn.tcgplayer.com/product/83566_200w.jpg,3,1375,https://cpt.tcgcsv.com/lrH,2022-11-29T20:57:45.107,1,003/165,Holo Rare,Grass,70,Stage 1,"[G] Poison Spray
<br>The Defending Pokémon is now Poisoned.","[2] Poison Reaction (20+)
<br>If the Defending Pokémon is Poisoned, this attack does 20 damage plus 20 more damage.",P,1,115.0,150.0,182.74,46.29,,Holofoil,,
83566,Arbok (3),Arbok 3,https://tcgplayer-cdn.tcgplayer.com/product/83566_200w.jpg,3,1375,https://cpt.tcgcsv.com/lrH,2022-11-29T20:57:45.107,1,003/165,Holo Rare,Grass,70,Stage 1,"[G] Poison Spray
<br>The Defending Pokémon is now Poisoned.","[2] Poison Reaction (20+)
<br>If the Defending Pokémon is Poisoned, this attack does 20 damage plus 20 more damage.",P,1,14.0,15.95,16.0,28.36,,Reverse Holofoil,,
83569,Arbok (35),Arbok 35,https://tcgplayer-cdn.tcgplayer.com/product/83569_200w.jpg,3,1375,https://cpt.tcgcsv.com/prH,2022-11-29T20:58:19.507,1,035/165,Rare,Grass,70,Stage 1,"[G] Poison Spray
<br>The Defending Pokémon is now Poisoned.","[2] Poison Reaction (20+)
<br>If the Defending Pokémon is Poisoned, this attack does 20 damage plus 20 more damage.",P,1,5.0,8.43,15.0,8.62,,Normal,,
83569,Arbok (35),Arbok 35,https://tcgplayer-cdn.tcgplayer.com/product/83569_200w.jpg,3,1375,https://cpt.tcgcsv.com/prH,2022-11-29T20:58:19.507,1,035/165,Rare,Grass,70,Stage 1,"[G] Poison Spray
<br>The Defending Pokémon is now Poisoned.","[2] Poison Reaction (20+)
<br>If the Defending Pokémon is Poisoned, this attack does 20 damage plus 20 more damage.",P,1,30.0,35.0,50.0,24.55,,Reverse Holofoil,,
83745,Bayleef,Bayleef,https://tcgplayer-cdn.tcgplayer.com/product/83745_200w.jpg,3,1375,https://cpt.tcgcsv.com/WvH,2025-11-24T21:23:42.737,1,071/165,Uncommon,Grass,70,Stage 1,"[1] Mysterious Powder
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",[1G] Razor Leaf (30),R,1,3.9,4.15,6.05,5.54,,Normal,,W-30
83745,Bayleef,Bayleef,https://tcgplayer-cdn.tcgplayer.com/product/83745_200w.jpg,3,1375,https://cpt.tcgcsv.com/WvH,2025-11-24T21:23:42.737,1,071/165,Uncommon,Grass,70,Stage 1,"[1] Mysterious Powder
<br>Flip a coin. If heads, the Defending Pokémon is now Confused.",[1G] Razor Leaf (30),R,1,27.55,34.77,41.99,23.91,,Reverse Holofoil,,W-30
83837,Bill's Maintenance,Bills Maintenance,https://tcgplayer-cdn.tcgplayer.com/product/83837_200w.jpg,3,1375,https://cpt.tcgcsv.com/MxH,2024-07-26T17:59:50.75,1,137/165,Uncommon,Supporter,,,,,,,0.21,0.51,4.25,0.57,,Normal,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
If you have any cards in your hand, shuffle 1 of them into your deck, then draw 3 cards.",
83837,Bill's Maintenance,Bills Maintenance,https://tcgplayer-cdn.tcgplayer.com/product/83837_200w.jpg,3,1375,https://cpt.tcgcsv.com/MxH,2024-07-26T17:59:50.75,1,137/165,Uncommon,Supporter,,,,,,,2.65,3.61,9.25,6.55,,Reverse Holofoil,"You can play only one Supporter card each turn.  When you play this card, put it next to your Active Pokémon. When your turn ends, discard this card.
<br>
If you have any cards in your hand, shuffle 1 of them into your deck, then draw 3 cards.",
83888,Blastoise (4),Blastoise 4,https://tcgplayer-cdn.tcgplayer.com/product/83888_200w.jpg,3,1375,https://cpt.tcgcsv.com/NzH,2026-01-23T19:43:41.947,1,004/165,Holo Rare,Water,100,Stage 2,"[1WW] Energy Cannon (40+)
<br>Does 40 damage plus 10 more damage for each Energy attached to Blastoise but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",,L,2,299.96,549.99,977.78,400.0,800.0,Holofoil,"<strong>Poké-POWER — Jet Stream</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Blastoise is your Active Pokémon, you may flip a coin. If heads, discard an Energy card attached to Blastoise, if any. Then, if there are any Energy cards attached to the Defending Pokémon, choose 1 of them and discard it. This power can't be used if Blastoise is affected by a Special Condition.",
83888,Blastoise (4),Blastoise 4,https://tcgplayer-cdn.tcgplayer.com/product/83888_200w.jpg,3,1375,https://cpt.tcgcsv.com/NzH,2026-01-23T19:43:41.947,1,004/165,Holo Rare,Water,100,Stage 2,"[1WW] Energy Cannon (40+)
<br>Does 40 damage plus 10 more damage for each Energy attached to Blastoise but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",,L,2,111.6,205.8,300.0,154.97,,Reverse Holofoil,"<strong>Poké-POWER — Jet Stream</strong>
<br>
Once during your turn <em>(before your attack)</em>, if Blastoise is your Active Pokémon, you may flip a coin. If heads, discard an Energy card attached to Blastoise, if any. Then, if there are any Energy cards attached to the Defending Pokémon, choose 1 of them and discard it. This power can't be used if Blastoise is affected by a Special Condition.",
83889,Blastoise (36),Blastoise 36,https://tcgplayer-cdn.tcgplayer.com/product/83889_200w.jpg,3,1375,https://cpt.tcgcsv.com/PzH,2025-11-04T00:48:50.077,1,036/165,Rare,Water,100,Stage 2,"[W] Bubble (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[3] Double Cannon (40x)
<br>Flip 2 coins. This attack does 40 damage times the number of heads.",L,2,23.62,37.5,69.99,37.71,,Normal,,
83889,Blastoise (36),Blastoise 36,https://tcgplayer-cdn.tcgplayer.com/product/83889_200w.jpg,3,1375,https://cpt.tcgcsv.com/PzH,2025-11-04T00:48:50.077,1,036/165,Rare,Water,100,Stage 2,"[W] Bubble (20)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.","[3] Double Cannon (40x)
<br>Flip 2 coins. This attack does 40 damage times the number of heads.",L,2,132.14,157.5,199.99,117.94,,Reverse Holofoil,,
83890,Blastoise (37),Blastoise 37,https://tcgplayer-cdn.tcgplayer.com/product/83890_200w.jpg,3,1375,https://cpt.tcgcsv.com/QzH,2022-11-29T21:06:27.45,1,037/165,Rare,Water,100,Stage 2,"[1WW] Energy Cannon (40+)
<br>Does 40 damage plus 10 more damage for each Energy attached to Blastoise but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",,L,2,56.09,72.0,100.0,36.66,,Normal,"<strong>Poké-POWER — Jet Stream</strong
<br>
Once during your turn <em>(before your attack)</em>, if Blastoise is your Active Pokémon, you may flip a coin. If heads, discard an Energy card attached to Blastoise, if any. Then, if there are any Energy cards attached to the Defending Pokémon, choose 1 of them and discard it. This power can't be used if Blastoise is affected by a Special Condition.",
83890,Blastoise (37),Blastoise 37,https://tcgplayer-cdn.tcgplayer.com/product/83890_200w.jpg,3,1375,https://cpt.tcgcsv.com/QzH,2022-11-29T21:06:27.45,1,037/165,Rare,Water,100,Stage 2,"[1WW] Energy Cannon (40+)
<br>Does 40 damage plus 10 more damage for each Energy attached to Blastoise but not used to pay for this attack's Energy cost. You can't add more than 20 damage in this way.",,L,2,65.71,103.73,119.99,88.62,,Reverse Holofoil,"<strong>Poké-POWER — Jet Stream</strong
<br>
Once during your turn <em>(before your attack)</em>, if Blastoise is your Active Pokémon, you may flip a coin. If heads, discard an Energy card attached to Blastoise, if any. Then, if there are any Energy cards attached to the Defending Pokémon, choose 1 of them and discard it. This power can't be used if Blastoise is affected by a Special Condition.",
84026,Bulbasaur (94),Bulbasaur 94,https://tcgplayer-cdn.tcgplayer.com/product/84026_200w.jpg,3,1375,https://cpt.tcgcsv.com/xDH,2023-07-14T09:15:43.79,1,094/165,Common,Grass,50,Basic,[1] Tackle (10),"[1G] Poison Seed (10)
<br>Flip a coin. If heads, the Pokémon Pokemon is now Poisoned.",R,1,14.49,23.66,149.97,22.2,,Normal,,
84026,Bulbasaur (94),Bulbasaur 94,https://tcgplayer-cdn.tcgplayer.com/product/84026_200w.jpg,3,1375,https://cpt.tcgcsv.com/xDH,2023-07-14T09:15:43.79,1,094/165,Common,Grass,50,Basic,[1] Tackle (10),"[1G] Poison Seed (10)
<br>Flip a coin. If heads, the Pokémon Pokemon is now Poisoned.",R,1,39.99,39.99,39.99,45.84,,Reverse Holofoil,,
84027,Bulbasaur (95),Bulbasaur 95,https://tcgplayer-cdn.tcgplayer.com/product/84027_200w.jpg,3,1375,https://cpt.tcgcsv.com/zDH,2025-11-24T21:24:09.45,1,095/165,Common,Grass,40,Basic,"[1] Sleep Seed
<br>The Defending Pokémon is now Asleep.",[1G] Vine Whip (20),R,1,31.99,40.0,149.97,37.04,,Normal,,
84059,Butterfree (5),Butterfree 5,https://tcgplayer-cdn.tcgplayer.com/product/84059_200w.jpg,3,1375,https://cpt.tcgcsv.com/cFH,2022-11-29T21:09:08.253,1,005/165,Holo Rare,Grass,80,Stage 2,"[2G] Spiral Drain (40)
<br>Flip a coin. If heads, remove 2 damage counters from Butterfree.",,R,,97.5,199.99,249.99,84.67,,Holofoil,"<strong>Poké-POWER — Miraculous Powder</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may remove all Special Conditions from your Active Pokémon. This power can't be used if Butterfree is affected by a Special Condition.",
84059,Butterfree (5),Butterfree 5,https://tcgplayer-cdn.tcgplayer.com/product/84059_200w.jpg,3,1375,https://cpt.tcgcsv.com/cFH,2022-11-29T21:09:08.253,1,005/165,Holo Rare,Grass,80,Stage 2,"[2G] Spiral Drain (40)
<br>Flip a coin. If heads, remove 2 damage counters from Butterfree.",,R,,49.99,52.5,149.95,60.0,,Reverse Holofoil,"<strong>Poké-POWER — Miraculous Powder</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may remove all Special Conditions from your Active Pokémon. This power can't be used if Butterfree is affected by a Special Condition.",
84064,Butterfree (38),Butterfree 38,https://tcgplayer-cdn.tcgplayer.com/product/84064_200w.jpg,3,1375,https://cpt.tcgcsv.com/jFH,2022-11-29T21:10:41.017,1,038/165,Rare,Grass,80,Stage 2,"[2G] Spiral Drain (40)
<br>Flip a coin. If heads, remove 2 damage counters from Butterfree.",,R,,23.4,29.25,30.0,12.63,23.4,Normal,"<strong>Poké-POWER — Miraculous Powder</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may remove all Special Conditions from your Active Pokémon. This power can't be used if Butterfree is affected by a Special Condition.",
84064,Butterfree (38),Butterfree 38,https://tcgplayer-cdn.tcgplayer.com/product/84064_200w.jpg,3,1375,https://cpt.tcgcsv.com/jFH,2022-11-29T21:10:41.017,1,038/165,Rare,Grass,80,Stage 2,"[2G] Spiral Drain (40)
<br>Flip a coin. If heads, remove 2 damage counters from Butterfree.",,R,,16.79,23.58,33.0,24.7,,Reverse Holofoil,"<strong>Poké-POWER — Miraculous Powder</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may remove all Special Conditions from your Active Pokémon. This power can't be used if Butterfree is affected by a Special Condition.",
84135,Caterpie,Caterpie,https://tcgplayer-cdn.tcgplayer.com/product/84135_200w.jpg,3,1375,https://cpt.tcgcsv.com/KGH,2024-10-16T09:06:30.987,1,096/165,Common,Grass,40,Basic,[1] Headbutt (10),"[2] Entangling Thread (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,1,2.99,5.0,15.0,3.81,15.0,Normal,,
84135,Caterpie,Caterpie,https://tcgplayer-cdn.tcgplayer.com/product/84135_200w.jpg,3,1375,https://cpt.tcgcsv.com/KGH,2024-10-16T09:06:30.987,1,096/165,Common,Grass,40,Basic,[1] Headbutt (10),"[2] Entangling Thread (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Paralyzed.",R,1,18.0,20.33,21.99,21.74,,Reverse Holofoil,,
84172,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/84172_200w.jpg,3,1375,https://cpt.tcgcsv.com/sHH,2025-12-01T23:53:59.04,1,072/165,Uncommon,Colorless,90,Basic,"[2] Bind Wound
<br>Flip a coin. If heads, remove 2 damage counters from 1 of your Pokemon (1 if it has only 1).","[3] Dogpile (10x)
<br>Count the number of Pokémon on your Bench. This attack does 10 times that number of damage to the Defending Pokémon, and Chansey does 10 times that number of damage to itself.",F,2,1.5,4.0,29.99,4.77,,Normal,,
84172,Chansey,Chansey,https://tcgplayer-cdn.tcgplayer.com/product/84172_200w.jpg,3,1375,https://cpt.tcgcsv.com/sHH,2025-12-01T23:53:59.04,1,072/165,Uncommon,Colorless,90,Basic,"[2] Bind Wound
<br>Flip a coin. If heads, remove 2 damage counters from 1 of your Pokemon (1 if it has only 1).","[3] Dogpile (10x)
<br>Count the number of Pokémon on your Bench. This attack does 10 times that number of damage to the Defending Pokémon, and Chansey does 10 times that number of damage to itself.",F,2,20.0,25.0,30.0,28.39,,Reverse Holofoil,,
84183,Charizard (6),Charizard 6,https://tcgplayer-cdn.tcgplayer.com/product/84183_200w.jpg,3,1375,https://cpt.tcgcsv.com/HHH,2022-11-29T21:15:09.03,1,006/165,Holo Rare,Fire,120,Stage 2,"[RRRR] Scorching Whirlwind (120)
<br>Flip 2 coins. If 1 of them is tails, discard 2 Energy cards attached to Charizard. If both are tails, discard all Energy cards attached to Charizard.",,W,3,575.0,649.99,801.98,334.67,,Holofoil,"<strong>Poké-POWER — Burning Energy</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may turn all basic Energy attached to all of your Pokémon into Fire Energy for the rest of the turn. This power can't be used if Charizard is affected by a Special Condition.",
84183,Charizard (6),Charizard 6,https://tcgplayer-cdn.tcgplayer.com/product/84183_200w.jpg,3,1375,https://cpt.tcgcsv.com/HHH,2022-11-29T21:15:09.03,1,006/165,Holo Rare,Fire,120,Stage 2,"[RRRR] Scorching Whirlwind (120)
<br>Flip 2 coins. If 1 of them is tails, discard 2 Energy cards attached to Charizard. If both are tails, discard all Energy cards attached to Charizard.",,W,3,300.0,550.0,610.34,347.49,609.12,Reverse Holofoil,"<strong>Poké-POWER — Burning Energy</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may turn all basic Energy attached to all of your Pokémon into Fire Energy for the rest of the turn. This power can't be used if Charizard is affected by a Special Condition.",
84184,Charizard (39),Charizard 39,https://tcgplayer-cdn.tcgplayer.com/product/84184_200w.jpg,3,1375,https://cpt.tcgcsv.com/JHH,2022-11-29T21:13:34.463,1,039/165,Rare,Fire,100,Stage 2,"[1] Tail Smash (40)
<br>Flip a coin. If tails, this attack does nothing.","[1RR] Flamethrower (60)
<br>Discard 1 Fire Energy card attached to Charizard.",W,2,150.0,189.5,200.0,117.54,,Normal,,
84184,Charizard (39),Charizard 39,https://tcgplayer-cdn.tcgplayer.com/product/84184_200w.jpg,3,1375,https://cpt.tcgcsv.com/JHH,2022-11-29T21:13:34.463,1,039/165,Rare,Fire,100,Stage 2,"[1] Tail Smash (40)
<br>Flip a coin. If tails, this attack does nothing.","[1RR] Flamethrower (60)
<br>Discard 1 Fire Energy card attached to Charizard.",W,2,265.01,271.87,322.48,270.47,,Reverse Holofoil,,
84185,Charizard (40),Charizard 40,https://tcgplayer-cdn.tcgplayer.com/product/84185_200w.jpg,3,1375,https://cpt.tcgcsv.com/KHH,2022-11-29T21:16:27.673,1,040/165,Rare,Fire,120,Stage 2,"[RRRR] Scorching Whirlwind (120)
<br>Flip 2 coins. If 1 of them is tails, discard 2 Energy cards attached to Charizard. If both of them are tails, discard all Energy cards attached to Charizard.",,W,3,48.05,89.5,159.99,84.21,,Normal,"<strong>Poké-POWER — Burning Energy</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may turn all basic Energy attached to all of your Pokémon into Fire Energy for the rest of the turn. This power can't be used if Charizard is affected by a Special Condition.",
84185,Charizard (40),Charizard 40,https://tcgplayer-cdn.tcgplayer.com/product/84185_200w.jpg,3,1375,https://cpt.tcgcsv.com/KHH,2022-11-29T21:16:27.673,1,040/165,Rare,Fire,120,Stage 2,"[RRRR] Scorching Whirlwind (120)
<br>Flip 2 coins. If 1 of them is tails, discard 2 Energy cards attached to Charizard. If both of them are tails, discard all Energy cards attached to Charizard.",,W,3,53.3,201.65,349.99,209.81,,Reverse Holofoil,"<strong>Poké-POWER — Burning Energy</strong>
<br>
Once during your turn <em>(before your attack)</em>, you may turn all basic Energy attached to all of your Pokémon into Fire Energy for the rest of the turn. This power can't be used if Charizard is affected by a Special Condition.",
84206,Charmander (97),Charmander 97,https://tcgplayer-cdn.tcgplayer.com/product/84206_200w.jpg,3,1375,https://cpt.tcgcsv.com/8JH,2022-11-29T21:17:04.487,1,097/165,Common,Fire,50,Basic,"[1] Tail Rap (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",[1R] Flare (20),W,1,4.0,8.75,19.99,8.83,,Normal,,
84206,Charmander (97),Charmander 97,https://tcgplayer-cdn.tcgplayer.com/product/84206_200w.jpg,3,1375,https://cpt.tcgcsv.com/8JH,2022-11-29T21:17:04.487,1,097/165,Common,Fire,50,Basic,"[1] Tail Rap (10x)
<br>Flip 2 coins. This attack does 10 damage times the number of heads.",[1R] Flare (20),W,1,54.99,57.48,89.25,84.99,,Reverse Holofoil,,
84207,Charmander (98),Charmander 98,https://tcgplayer-cdn.tcgplayer.com/product/84207_200w.jpg,3,1375,https://cpt.tcgcsv.com/9JH,2022-11-29T21:17:41.877,1,098/165,Common,Fire,50,Basic,[1] Gnaw (10),"[1R] Searing Flame (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Burned.",W,1,19.5,35.96,99.97,20.97,54.99,Normal,,
84207,Charmander (98),Charmander 98,https://tcgplayer-cdn.tcgplayer.com/product/84207_200w.jpg,3,1375,https://cpt.tcgcsv.com/9JH,2022-11-29T21:17:41.877,1,098/165,Common,Fire,50,Basic,[1] Gnaw (10),"[1R] Searing Flame (10)
<br>Flip a coin. If heads, the Defending Pokémon is now Burned.",W,1,75.0,75.0,75.0,60.5,,Reverse Holofoil,,
84224,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/84224_200w.jpg,3,1375,https://cpt.tcgcsv.com/vJH,2022-11-29T21:18:28.297,1,073/165,Uncommon,Fire,80,Stage 1,"[2] Double Scratch (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.","[2R] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Charmeleon.",W,1,13.0,18.99,149.97,16.87,,Normal,,
84224,Charmeleon,Charmeleon,https://tcgplayer-cdn.tcgplayer.com/product/84224_200w.jpg,3,1375,https://cpt.tcgcsv.com/vJH,2022-11-29T21:18:28.297,1,073/165,Uncommon,Fire,80,Stage 1,"[2] Double Scratch (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.","[2R] Flamethrower (50)
<br>Discard 1 Fire Energy card attached to Charmeleon.",W,1,23.95,26.96,29.96,50.81,,Reverse Holofoil,,
84274,Chikorita (99),Chikorita 99,https://tcgplayer-cdn.tcgplayer.com/product/84274_200w.jpg,3,1375,https://cpt.tcgcsv.com/vKH,2022-11-29T21:19:12.723,1,099/165,Common,Grass,40,Basic,"[1] Hypnotic Gaze
<br>The Defending Pokémon is now Asleep.","[1G] Double Scratch (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",R,1,3.0,4.75,10.0,5.34,,Normal,,W-30
84274,Chikorita (99),Chikorita 99,https://tcgplayer-cdn.tcgplayer.com/product/84274_200w.jpg,3,1375,https://cpt.tcgcsv.com/vKH,2022-11-29T21:19:12.723,1,099/165,Common,Grass,40,Basic,"[1] Hypnotic Gaze
<br>The Defending Pokémon is now Asleep.","[1G] Double Scratch (20x)
<br>Flip 2 coins. This attack does 20 damage times the number of heads.",R,1,26.84,27.99,29.99,24.59,,Reverse Holofoil,,W-30
84275,Chikorita (100),Chikorita 100,https://tcgplayer-cdn.tcgplayer.com/product/84275_200w.jpg,3,1375,https://cpt.tcgcsv.com/wKH,2022-11-29T21:19:47.33,1,100/165,Common,Grass,50,Basic,[G] Razor Leaf (10),"[2] Sleep Powder (10)
<br>The Defending Pokémon is now Asleep.",R,1,3.95,6.0,24.99,4.6,,Normal,,W-30
84275,Chikorita (100),Chikorita 100,https://tcgplayer-cdn.tcgplayer.com/product/84275_200w.jpg,3,1375,https://cpt.tcgcsv.com/wKH,2022-11-29T21:19:47.33,1,100/165,Common,Grass,50,Basic,[G] Razor Leaf (10),"[2] Sleep Powder (10)
<br>The Defending Pokémon is now Asleep.",R,1,20.0,35.01,36.0,18.84,,Reverse Holofoil,,W-30
